id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CCNHEXOSC4	9	0.20905	0.48824	0.932408	2261	5	-0.55483	0.57608	0.82138	0.999999	2076	3	-0.55483
CCNCNRDE2	9	0.20952	0.48885	0.933169	2262	4	-0.19643	0.14121	0.38182	0.999999	1439	4	-0.19643
PAN3SF3B1	9	0.21059	0.49013	0.935182	2263	4	-0.077629	0.77397	0.91871	0.999999	2380	3	-0.077629
CDK11BSMG7	9	0.21322	0.4934	0.941007	2264	5	-0.37039	0.68425	0.8848	0.999999	2273	2	-0.37039
DROSHAUPF3B	9	0.21337	0.49361	0.941007	2265	5	-0.38977	0.65378	0.86937	0.999999	2221	4	-0.38977
PAPOLBSRRT	9	0.21365	0.49399	0.941313	2266	4	0.19482	0.3297	0.63003	0.999999	1763	5	0.19482
CCNL2PARP1	9	0.21397	0.49437	0.941619	2267	5	-0.51332	0.96253	0.98493	0.999999	2870	2	-0.51332
TAF4DIS3	9	0.2146	0.49515	0.94268	2268	5	-0.36092	0.84449	0.9477	0.999999	2543	3	-0.36092
CSTF3NRDE2	9	0.21667	0.4977	0.946956	2269	5	-0.78251	0.67076	0.87957	0.999999	2255	4	-0.78251
CDK12DIS3L	9	0.21691	0.49799	0.946956	2270	5	-0.47908	0.91906	0.97048	0.999999	2678	2	-0.47908
PAPOLAUPF2	9	0.21695	0.49805	0.946956	2271	5	-0.28389	0.99507	0.99511	0.999999	3202	1	-0.28389
DBR1SRRT	9	0.21758	0.49884	0.948034	2272	5	-0.37195	0.93562	0.97533	0.999999	2713	2	-0.37195
CNOT7NXF1	9	0.21933	0.50094	0.951613	2273	5	-0.5672	0.75417	0.91086	0.999999	2343	3	-0.5672
CPSF1PARP1	9	0.22173	0.50383	0.956371	2274	5	-0.36676	0.99676	0.99667	0.999999	3305	0	-0.36676
TP53SKIV2L2	9	0.22178	0.50389	0.956371	2275	3	1.6429	3.8412e-11	1.147e-06	3.3e-05	86	6	1.6429
CDK20SKIV2L2	9	0.22263	0.50493	0.957926	2276	3	0.40839	0.093787	0.28914	0.955533	1308	6	0.40839
TP53EXOSC9	9	0.22349	0.50589	0.959324	2277	4	0.2453	3.0581e-05	0.0002489	0.003061	351	5	0.2453
PAPOLARBM26	9	0.22452	0.50712	0.961242	2278	5	-0.28378	0.94351	0.97772	0.999999	2742	2	-0.28378
CDK7UPF1	9	0.22592	0.5089	0.963961	2279	5	-0.33236	0.61161	0.84348	0.999999	2134	4	-0.33236
CDK11BRBM26	9	0.22602	0.50901	0.963961	2280	5	-0.26477	0.52213	0.78719	0.999999	2009	3	-0.26477
MCL1SMG7	9	0.22723	0.51056	0.966478	2281	5	-0.44856	0.11799	0.33782	0.999999	1378	3	-0.44856
CD81SRRT	9	0.22882	0.51242	0.969579	2282	5	-0.35221	0.84649	0.94852	0.999999	2546	3	-0.35221
PAPOLABRCA2	9	0.22931	0.51303	0.970308	2283	5	-0.42621	0.53474	0.79541	0.999999	2023	4	-0.42621
RNASEH2BSF3B1	9	0.23057	0.51459	0.972823	2284	5	-0.3424	0.53393	0.79487	0.999999	2021	4	-0.3424
CCNT1SKIV2L2	9	0.23188	0.51628	0.975596	2285	4	-0.0055291	0.67099	0.87972	0.999999	2257	4	-0.0055291
ELAC2EXOSC5	9	0.23238	0.51686	0.97627	2286	4	0.12527	0.61538	0.84575	0.999999	2143	4	0.12527
ERCC2NRDE2	9	0.2377	0.52316	0.987736	2287	3	0.23543	0.394	0.69656	0.999999	1864	5	0.23543
ERCC2SKIV2L2	9	0.2397	0.52552	0.991473	2288	3	0.32052	0.22617	0.5121	0.999999	1620	5	0.32052
CDK10SRRT	9	0.23976	0.5256	0.991473	2289	4	-0.031258	0.555	0.8081	0.999999	2050	4	-0.031258
CCNCDDX39B	9	0.24002	0.52597	0.991736	2290	5	-0.4459	0.93082	0.97386	0.999999	2700	2	-0.4459
CDK7RBM26	9	0.24124	0.52742	0.994031	2291	5	-0.63388	0.75547	0.91136	0.999999	2346	3	-0.63388
MCL1RBM26	9	0.24174	0.52799	0.994678	2292	5	-0.35665	0.54059	0.79913	0.999999	2030	3	-0.35665
CSTF1DDX39B	9	0.24249	0.52894	0.995753	2293	4	-0.11734	0.82394	0.93875	0.999999	2484	3	-0.11734
CD81NRDE2	9	0.24257	0.52902	0.995753	2294	4	0.044503	0.57544	0.82099	0.999999	2074	2	0.044503
controlSRRT	72	0.24398	0.73561	0.999999	2295	26	0.13011	0.21681	0.70191	0.999999	1610	37	0.13011
MCL1ZFC3H1	9	0.24947	0.53731	0.999999	2296	5	-0.77828	0.67884	0.88288	0.999999	2263	2	-0.77828
CCNL1EXOSC1	9	0.25169	0.53994	0.999999	2297	5	-0.18916	0.70347	0.89195	0.999999	2291	3	-0.18916
CSTF1ALYREF	9	0.25213	0.54045	0.999999	2298	5	-0.3075	0.95899	0.98343	0.999999	2827	2	-0.3075
CDK11BEXOSC4	9	0.25256	0.541	0.999999	2299	4	-0.15104	0.8194	0.93687	0.999999	2473	3	-0.15104
PAN3EXOSC5	9	0.25443	0.54321	0.999999	2300	5	-0.31414	0.64223	0.86236	0.999999	2200	4	-0.31414
CDK8SKIV2L2	9	0.25503	0.54389	0.999999	2301	3	0.48012	0.079998	0.25986	0.879662	1278	6	0.48012
ERCC2EXOSC1	9	0.25575	0.54476	0.999999	2302	3	0.43072	0.11594	0.33386	0.999999	1370	6	0.43072
REXO2EXOSC5	9	0.25601	0.54504	0.999999	2303	4	-0.11785	0.86908	0.95847	0.999999	2603	3	-0.11785
CCNT2EXOSC4	9	0.25628	0.54534	0.999999	2304	5	-0.40172	0.62672	0.85297	0.999999	2167	4	-0.40172
CDK7DCP1A	9	0.25729	0.54655	0.999999	2305	4	-0.11741	0.36968	0.67208	0.999999	1822	4	-0.11741
MCL1SMG5	9	0.25848	0.54792	0.999999	2306	5	-0.52642	0.23209	0.51937	0.999999	1627	4	-0.52642
SETDB1NRDE2	9	0.25955	0.54917	0.999999	2307	4	0.73287	0.1085	0.31924	0.999999	1350	5	0.73287
CDK11BSMG6	9	0.26064	0.55046	0.999999	2308	5	-0.42063	0.95959	0.98364	0.999999	2833	1	-0.42063
CDK20SF3B1	9	0.26137	0.55132	0.999999	2309	5	-0.23577	0.63725	0.85924	0.999999	2190	3	-0.23577
REXO2EXOSC1	9	0.2616	0.55157	0.999999	2310	4	-0.12884	0.65283	0.8688	0.999999	2220	4	-0.12884
CCNT2EXOSC6	9	0.26325	0.55351	0.999999	2311	5	-0.5162	0.74562	0.90771	0.999999	2336	3	-0.5162
DROSHASMG5	9	0.26517	0.55561	0.999999	2312	5	-0.44725	0.79921	0.9286	0.999999	2422	3	-0.44725
CSTF1BCL2L1	9	0.26613	0.5568	0.999999	2313	5	-0.65182	0.93955	0.97647	0.999999	2723	2	-0.65182
CSTF3BRCA2	9	0.26675	0.55759	0.999999	2314	5	-0.29186	0.59187	0.8314	0.999999	2102	4	-0.29186
CDK9CD81	9	0.26688	0.55777	0.999999	2315	5	-0.47885	0.94437	0.97798	0.999999	2745	2	-0.47885
TAF4ZFC3H1	9	0.26833	0.55948	0.999999	2316	5	-0.59322	0.96381	0.98547	0.999999	2878	2	-0.59322
RPRD2EXOSC7	9	0.26921	0.56058	0.999999	2317	2	0.83913	0.0036436	0.021209	0.112319	815	7	0.83913
CCNL2U2AF2	9	0.26973	0.56123	0.999999	2318	5	-0.6496	0.99863	0.99862	0.999999	3557	0	-0.6496
ZRSR2BCL2L1	9	0.27048	0.56212	0.999999	2319	5	-0.41113	0.83808	0.94481	0.999999	2520	3	-0.41113
CPSF3PRMT5	9	0.27172	0.56358	0.999999	2320	5	-0.32935	0.81522	0.93517	0.999999	2464	2	-0.32935
MCL1DIS3	9	0.27196	0.56388	0.999999	2321	5	-0.99242	0.60664	0.84045	0.999999	2124	3	-0.99242
DROSHARBM7	9	0.27366	0.56606	0.999999	2322	5	-0.56875	0.83207	0.94227	0.999999	2502	3	-0.56875
CPSF4SKIV2L2	9	0.27384	0.56625	0.999999	2323	5	-0.21783	0.95647	0.98238	0.999999	2803	1	-0.21783
C19orf43MDM2	9	0.27499	0.56762	0.999999	2324	5	-0.34009	0.55366	0.80721	0.999999	2048	3	-0.34009
C19orf43EXOSC7	9	0.27557	0.56832	0.999999	2325	3	0.64795	0.077091	0.25362	0.861905	1273	6	0.64795
RNMTSKIV2L2	9	0.27697	0.56995	0.999999	2326	3	0.60244	0.015583	0.073749	0.318621	1000	6	0.60244
DROSHAEXOSC3	9	0.27739	0.57045	0.999999	2327	5	-0.28497	0.96232	0.98481	0.999999	2866	1	-0.28497
CCNT2NXF1	9	0.2794	0.57275	0.999999	2328	5	-0.38629	0.87137	0.95914	0.999999	2609	2	-0.38629
RNASELNRDE2	9	0.27945	0.57282	0.999999	2329	4	0.065	0.22481	0.5104	0.999999	1617	4	0.065
RNASEH2ANRDE2	9	0.27962	0.57301	0.999999	2330	3	0.4231	0.29466	0.59173	0.999999	1708	5	0.4231
CDK10EXOSC5	9	0.28007	0.57349	0.999999	2331	3	0.22028	0.36212	0.66419	0.999999	1807	5	0.22028
MTAPC17orf85	9	0.28035	0.57385	0.999999	2332	3	0.18334	0.3623	0.66438	0.999999	1808	5	0.18334
CDK10SF3B1	9	0.28132	0.57491	0.999999	2333	5	-0.49489	0.39316	0.69575	0.999999	1861	3	-0.49489
CDK7SMG6	9	0.28159	0.57518	0.999999	2334	5	-0.51942	0.66659	0.87711	0.999999	2245	4	-0.51942
RNASEH2CSKIV2L2	9	0.28167	0.57528	0.999999	2335	3	0.603	0.011575	0.058836	0.259383	981	6	0.603
PAN3EXOSC1	9	0.28295	0.5768	0.999999	2336	4	0.34804	0.28298	0.57867	0.999999	1690	5	0.34804
CCNT2EXOSC3	9	0.28419	0.5782	0.999999	2337	5	-0.48068	0.66814	0.87811	0.999999	2248	4	-0.48068
CTIFNRDE2	9	0.28428	0.5783	0.999999	2338	4	0.6505	0.18128	0.45319	0.999999	1553	5	0.6505
PAPOLGBCL2L1	9	0.28509	0.57917	0.999999	2339	5	-0.58435	0.81229	0.93396	0.999999	2454	3	-0.58435
MCL1ZC3H18	9	0.28649	0.58081	0.999999	2340	5	-0.30102	0.047515	0.17911	0.659586	1175	4	-0.30102
CSTF3ZFC3H1	9	0.28907	0.58369	0.999999	2341	5	-0.51596	0.99282	0.99373	0.999999	3129	1	-0.51596
CDK11AEXOSC5	9	0.2893	0.58394	0.999999	2342	4	0.10471	0.50497	0.77637	0.999999	1985	4	0.10471
CSTF2TSRRT	9	0.29078	0.58568	0.999999	2343	3	-0.0026562	0.65025	0.86723	0.999999	2213	4	-0.0026562
FAM103A1PTBP1	9	0.29335	0.58865	0.999999	2344	4	0.078697	0.44077	0.73391	0.999999	1920	4	0.078697
MTAPNRDE2	9	0.29463	0.59005	0.999999	2345	5	-0.44427	0.9402	0.97667	0.999999	2727	2	-0.44427
CSTF3RBM26	9	0.2953	0.59086	0.999999	2346	5	-0.37838	0.57357	0.81968	0.999999	2073	4	-0.37838
PAPOLBSF3B1	9	0.29542	0.59102	0.999999	2347	4	0.18484	0.37234	0.67489	0.999999	1827	5	0.18484
RNPC3EXOSC5	9	0.29591	0.59149	0.999999	2348	4	0.16851	0.51266	0.78107	0.999999	1996	4	0.16851
DBR1DDX39B	9	0.29612	0.59171	0.999999	2349	5	-0.3235	0.96704	0.98695	0.999999	2913	2	-0.3235
ZRSR2SRRT	9	0.29633	0.59198	0.999999	2350	3	0.096797	0.43711	0.73156	0.999999	1918	4	0.096797
CDK8NRDE2	9	0.29722	0.59302	0.999999	2351	4	0.068134	0.1299	0.3611	0.999999	1408	4	0.068134
CDK13SKIV2L2	9	0.29795	0.59382	0.999999	2352	3	0.29335	0.26793	0.56116	0.999999	1673	5	0.29335
CPSF1NCBP2	9	0.29832	0.59426	0.999999	2353	5	-0.1719	0.94041	0.97674	0.999999	2729	2	-0.1719
CSTF2NRDE2	9	0.29944	0.59547	0.999999	2354	3	0.47143	0.16747	0.42973	0.999999	1505	6	0.47143
CSTF1DIS3	9	0.29979	0.59583	0.999999	2355	5	-0.16199	0.94565	0.9784	0.999999	2750	2	-0.16199
FAM103A1EXOSC5	9	0.30019	0.59625	0.999999	2356	4	-0.0077961	0.75204	0.91007	0.999999	2342	3	-0.0077961
ELAC2PTBP1	9	0.30024	0.59632	0.999999	2357	5	-0.32181	0.59927	0.83599	0.999999	2112	4	-0.32181
PAPOLADCP1A	9	0.30176	0.59806	0.999999	2358	5	-0.35599	0.92132	0.9711	0.999999	2683	2	-0.35599
CSTF3PTBP1	9	0.30181	0.59811	0.999999	2359	5	-0.56416	0.86661	0.95734	0.999999	2594	3	-0.56416
DOT1LSKIV2L2	9	0.30213	0.59842	0.999999	2360	3	0.13894	0.18423	0.45835	0.999999	1565	5	0.13894
ERI1EXOSC1	9	0.30336	0.59977	0.999999	2361	3	0.31344	0.097983	0.29776	0.978039	1316	6	0.31344
DXONRDE2	9	0.30356	0.59998	0.999999	2362	4	0.35093	0.28744	0.58365	0.999999	1696	5	0.35093
BRCA1NCBP2	9	0.3037	0.60012	0.999999	2363	5	-0.20008	0.10051	0.30306	0.990155	1322	4	-0.20008
MCL1UPF1	9	0.30384	0.60026	0.999999	2364	5	-0.23345	0.4695	0.75307	0.999999	1948	4	-0.23345
REXO2RBM27	9	0.30425	0.60072	0.999999	2365	5	-0.23803	0.44925	0.73953	0.999999	1927	4	-0.23803
ERI1SF3B1	9	0.30432	0.6008	0.999999	2366	4	-0.08186	0.80603	0.93141	0.999999	2437	3	-0.08186
CCNL2BRCA2	9	0.30436	0.60084	0.999999	2367	5	-0.19406	0.80851	0.93241	0.999999	2443	3	-0.19406
ELAC2SRRT	9	0.30562	0.60219	0.999999	2368	4	-0.0048559	0.5725	0.81899	0.999999	2072	3	-0.0048559
CDK7ZCCHC8	9	0.3063	0.60288	0.999999	2369	3	0.46883	0.11094	0.32406	0.999999	1356	6	0.46883
RNASEH2CPTBP1	9	0.30647	0.60307	0.999999	2370	3	0.18586	0.18419	0.45828	0.999999	1564	6	0.18586
TP53PTBP1	9	0.30802	0.60479	0.999999	2371	3	1.0789	2.5229e-06	1.2617e-05	0.000253	208	6	1.0789
CSTF3SKIV2L2	9	0.30907	0.60594	0.999999	2372	5	-0.262	0.84097	0.94609	0.999999	2535	3	-0.262
TAF4C17orf85	9	0.30934	0.60622	0.999999	2373	3	0.11025	0.39791	0.70045	0.999999	1869	5	0.11025
PAPOLBNRDE2	9	0.3094	0.60629	0.999999	2374	4	-0.17143	0.36152	0.66357	0.999999	1805	4	-0.17143
CCNL2RBM26	9	0.30997	0.60687	0.999999	2375	5	-0.2485	0.9848	0.99061	0.999999	3003	1	-0.2485
CCNHUPF2	9	0.31014	0.60709	0.999999	2376	5	-0.34913	0.91233	0.96859	0.999999	2662	2	-0.34913
DXOSRRT	9	0.31113	0.60815	0.999999	2377	3	0.10086	0.64073	0.86143	0.999999	2195	4	0.10086
CDK11ABCL2L1	9	0.31289	0.61017	0.999999	2378	5	-0.44388	0.75462	0.91105	0.999999	2344	3	-0.44388
DBR1EXOSC1	9	0.31373	0.61113	0.999999	2379	4	0.17481	0.34276	0.64403	0.999999	1777	5	0.17481
CSTF2TBCL2L1	9	0.3141	0.61164	0.999999	2380	5	-0.59441	0.99521	0.99519	0.999999	3208	1	-0.59441
CSTF1C17orf85	9	0.3148	0.61241	0.999999	2381	5	-0.22414	0.7919	0.92571	0.999999	2404	3	-0.22414
CPSF3DCP1A	9	0.3152	0.61283	0.999999	2382	5	-0.16921	0.86832	0.95812	0.999999	2599	3	-0.16921
CDK11BZC3H3	9	0.31669	0.61458	0.999999	2383	5	-0.19894	0.38411	0.68688	0.999999	1845	4	-0.19894
CCNT2NCBP2	9	0.31803	0.61612	0.999999	2384	5	-0.24729	0.46514	0.75015	0.999999	1942	4	-0.24729
CCNCEXOSC5	9	0.31807	0.61616	0.999999	2385	3	0.10734	0.40524	0.70766	0.999999	1884	5	0.10734
controlEXOSC5	72	0.31807	0.8122	0.999999	2386	25	0.25652	0.046916	0.29869	0.9796	1169	41	0.25652
DOT1LBCL2L1	9	0.3194	0.61761	0.999999	2387	5	-0.38414	0.99166	0.99309	0.999999	3097	1	-0.38414
ERI1SRRT	9	0.31949	0.61775	0.999999	2388	5	-0.29005	0.95986	0.98376	0.999999	2838	2	-0.29005
CPSF3RBM7	9	0.31975	0.61805	0.999999	2389	5	-0.20915	0.96192	0.98459	0.999999	2862	2	-0.20915
CDK12ZC3H3	9	0.32015	0.61847	0.999999	2390	5	-0.29684	0.54276	0.80047	0.999999	2034	4	-0.29684
CD81EXOSC1	9	0.32061	0.61898	0.999999	2391	5	-0.27247	0.43634	0.73104	0.999999	1917	3	-0.27247
RNASEH2CEXOSC1	9	0.32088	0.61932	0.999999	2392	3	0.53022	0.021864	0.096123	0.397763	1043	6	0.53022
PAPOLGNRDE2	9	0.32128	0.61979	0.999999	2393	4	0.64217	0.21711	0.50139	0.999999	1611	5	0.64217
CCNCZFC3H1	9	0.32198	0.62062	0.999999	2394	5	-0.38473	0.88905	0.96298	0.999999	2631	1	-0.38473
SETDB1BCL2L1	9	0.32227	0.62089	0.999999	2395	5	-0.32663	0.77501	0.91909	0.999999	2383	3	-0.32663
RNASEH2BSRRT	9	0.32234	0.62096	0.999999	2396	4	-0.10415	0.68216	0.88408	0.999999	2270	3	-0.10415
CPSF4BRCA2	9	0.32263	0.62129	0.999999	2397	4	0.071165	0.79282	0.92603	0.999999	2409	3	0.071165
ANGSRRT	9	0.32343	0.62216	0.999999	2398	3	0.1314	0.36988	0.67231	0.999999	1823	5	0.1314
CD81EXOSC5	9	0.32359	0.62235	0.999999	2399	5	-0.41053	0.79878	0.92844	0.999999	2421	3	-0.41053
CCNHDCP1A	9	0.32397	0.6228	0.999999	2400	5	-0.52416	0.44661	0.73781	0.999999	1925	4	-0.52416
CSTF2TU2AF2	9	0.32472	0.62367	0.999999	2401	5	-0.4347	0.31766	0.61693	0.999999	1744	3	-0.4347
CSTF2BCL2L1	9	0.32486	0.6238	0.999999	2402	5	-0.61974	0.95808	0.98301	0.999999	2816	2	-0.61974
FAM103A1EXOSC1	9	0.32546	0.62441	0.999999	2403	3	0.63769	0.044135	0.16875	0.632241	1155	6	0.63769
TAF4RBM7	9	0.32567	0.62461	0.999999	2404	4	0.23133	0.33613	0.63686	0.999999	1772	5	0.23133
RNASEH1SKIV2L2	9	0.32778	0.62684	0.999999	2405	3	0.30658	0.12202	0.34578	0.999999	1392	6	0.30658
CDK20PTBP1	9	0.32946	0.62871	0.999999	2406	3	0.44148	0.079054	0.25791	0.875097	1275	6	0.44148
CD81DIS3	9	0.33279	0.63223	0.999999	2407	5	-0.33203	0.99615	0.99601	0.999999	3260	1	-0.33203
CPSF4ZC3H18	9	0.33465	0.63428	0.999999	2408	5	-0.19928	0.82251	0.93818	0.999999	2480	3	-0.19928
CSTF1EXOSC6	9	0.33695	0.63678	0.999999	2409	5	-0.30373	0.57597	0.82131	0.999999	2075	4	-0.30373
RPP30DIS3L	9	0.33848	0.63835	0.999999	2410	5	-0.21833	0.95296	0.98097	0.999999	2782	2	-0.21833
PAPOLBSKIV2L2	9	0.33857	0.63847	0.999999	2411	3	0.28927	0.10403	0.31032	0.999999	1335	6	0.28927
CCNHEXOSC3	9	0.33985	0.63987	0.999999	2412	5	-0.12932	0.80076	0.92921	0.999999	2425	2	-0.12932
RPP30control	72	0.33985	0.83062	0.999999	2413	35	-0.14567	1.0	1.0	0.999999	4276	13	-0.14567
C17orf85EXOSC5	9	0.34002	0.64008	0.999999	2414	4	-0.035136	0.61756	0.8471	0.999999	2144	4	-0.035136
CCNHUPF1	9	0.342	0.64232	0.999999	2415	5	-0.3267	0.96635	0.98659	0.999999	2909	2	-0.3267
CSTF3SMG7	9	0.34232	0.64271	0.999999	2416	5	-0.28632	0.58737	0.82847	0.999999	2096	4	-0.28632
PAN3ALYREF	9	0.34333	0.64376	0.999999	2417	5	-0.19879	0.86013	0.95444	0.999999	2581	3	-0.19879
ZRSR2NRDE2	9	0.34421	0.64476	0.999999	2418	3	0.49572	0.10233	0.30686	0.997282	1329	6	0.49572
C17orf85BCL2L1	9	0.34449	0.64508	0.999999	2419	5	-0.63698	0.99688	0.99679	0.999999	3315	0	-0.63698
RPP30IWS1	9	0.34555	0.64613	0.999999	2420	5	-0.15762	0.99093	0.99276	0.999999	3076	1	-0.15762
CCNKSF3B1	9	0.34671	0.64728	0.999999	2421	5	-0.27746	0.7615	0.91382	0.999999	2358	3	-0.27746
PAPOLGPTBP1	9	0.34695	0.64752	0.999999	2422	3	0.3211	0.23549	0.52327	0.999999	1630	5	0.3211
TAF4UPF2	9	0.34832	0.64893	0.999999	2423	3	0.36482	0.12175	0.34521	0.999999	1390	5	0.36482
CSTF3DIS3	9	0.34889	0.6495	0.999999	2424	5	-0.18891	0.99607	0.99594	0.999999	3252	1	-0.18891
CPSF4UPF1	9	0.34971	0.65031	0.999999	2425	5	-0.17702	0.79581	0.92724	0.999999	2415	3	-0.17702
CDK11AALYREF	9	0.35039	0.65099	0.999999	2426	5	-0.15818	0.83926	0.94532	0.999999	2524	3	-0.15818
ANGNRDE2	9	0.35074	0.65142	0.999999	2427	4	0.38514	0.20178	0.48268	0.999999	1595	5	0.38514
ERCC2EXOSC5	9	0.35237	0.65326	0.999999	2428	5	-0.29203	0.63365	0.85715	0.999999	2178	4	-0.29203
DROSHADIS3L	9	0.35242	0.65331	0.999999	2429	5	-0.14898	0.83824	0.94487	0.999999	2522	3	-0.14898
ERI1NRDE2	9	0.35262	0.6535	0.999999	2430	3	0.20896	0.56362	0.81343	0.999999	2061	4	0.20896
DROSHABCL2L1	9	0.35267	0.65355	0.999999	2431	5	-0.3645	0.99862	0.99861	0.999999	3555	0	-0.3645
PARNDDX39B	9	0.35344	0.65443	0.999999	2432	5	-0.31613	0.59902	0.83582	0.999999	2111	4	-0.31613
REXO2SMG6	9	0.35383	0.65487	0.999999	2433	5	-0.18852	0.62307	0.8508	0.999999	2158	3	-0.18852
C19orf43SRSF1	9	0.35797	0.65926	0.999999	2434	5	-0.32159	0.515	0.78257	0.999999	2000	3	-0.32159
CSTF1EXOSC4	9	0.35826	0.65958	0.999999	2435	5	-0.20506	0.77093	0.91752	0.999999	2378	3	-0.20506
CSTF1RBM26	9	0.35845	0.65978	0.999999	2436	4	-0.14024	0.65692	0.87133	0.999999	2226	4	-0.14024
CCNHNXF1	9	0.35855	0.65988	0.999999	2437	5	-0.30787	0.46058	0.74712	0.999999	1939	2	-0.30787
RNPC3ZFC3H1	9	0.35919	0.66055	0.999999	2438	5	-0.25727	0.67387	0.88093	0.999999	2259	3	-0.25727
PAN2SRRT	9	0.35925	0.66061	0.999999	2439	3	0.17273	0.16349	0.42285	0.999999	1494	6	0.17273
DBR1U2AF2	9	0.35934	0.66071	0.999999	2440	4	0.1489	0.37956	0.68225	0.999999	1840	5	0.1489
CDK11APTBP1	9	0.35954	0.6609	0.999999	2441	3	0.74183	0.029334	0.12162	0.485144	1082	6	0.74183
ANGBCL2L1	9	0.35997	0.66137	0.999999	2442	5	-0.31067	0.94101	0.97693	0.999999	2731	1	-0.31067
PARP2BCL2L1	9	0.36036	0.66178	0.999999	2443	5	-0.27607	0.93475	0.97505	0.999999	2711	2	-0.27607
RPP30EXOSC1	9	0.36222	0.66374	0.999999	2444	5	-0.19703	0.9952	0.99519	0.999999	3206	1	-0.19703
CDK10BCL2L1	9	0.36227	0.66377	0.999999	2445	5	-0.31651	0.99504	0.99509	0.999999	3201	1	-0.31651
ZRSR2PTBP1	9	0.3626	0.66412	0.999999	2446	3	0.37294	0.18028	0.45148	0.999999	1550	6	0.37294
DOT1LZFC3H1	9	0.36271	0.66423	0.999999	2447	5	-0.24265	0.9432	0.97763	0.999999	2739	2	-0.24265
CCNHEXOSC6	9	0.3631	0.66462	0.999999	2448	5	-0.29062	0.7999	0.92885	0.999999	2423	3	-0.29062
PAN3SRRT	9	0.36447	0.66603	0.999999	2449	5	-0.20431	0.59706	0.83464	0.999999	2108	4	-0.20431
PARP2SRRT	9	0.36471	0.66627	0.999999	2450	3	0.26439	0.086427	0.27369	0.91927	1287	5	0.26439
CDK11BBRCA2	9	0.36477	0.66635	0.999999	2451	5	-0.16867	0.85343	0.95167	0.999999	2561	3	-0.16867
DROSHAZCCHC8	9	0.36479	0.66639	0.999999	2452	4	-0.059704	0.79701	0.92772	0.999999	2416	3	-0.059704
CDK7DIS3L	9	0.36491	0.66654	0.999999	2453	4	0.086586	0.65216	0.86835	0.999999	2219	4	0.086586
CSTF1ZCCHC8	9	0.36588	0.6675	0.999999	2454	4	0.029382	0.8677	0.95786	0.999999	2597	3	0.029382
RPP30PARP1	9	0.36619	0.66779	0.999999	2455	5	-0.14308	0.964	0.98554	0.999999	2881	2	-0.14308
CCNL1ZFC3H1	9	0.36687	0.66855	0.999999	2456	5	-0.25605	0.95858	0.98321	0.999999	2820	2	-0.25605
CCNKSKIV2L2	9	0.36728	0.66897	0.999999	2457	3	0.23807	0.31438	0.61326	0.999999	1737	5	0.23807
PAN3IWS1	9	0.36737	0.66905	0.999999	2458	5	-0.15449	0.57735	0.82213	0.999999	2079	4	-0.15449
CCNHZC3H18	9	0.36781	0.66951	0.999999	2459	5	-0.20606	0.86411	0.9562	0.999999	2586	2	-0.20606
CCNT2ZC3H18	9	0.36825	0.67001	0.999999	2460	5	-0.19288	0.84019	0.94573	0.999999	2529	3	-0.19288
SETDB1ALYREF	9	0.36909	0.67099	0.999999	2461	5	-0.17483	0.95869	0.98326	0.999999	2822	2	-0.17483
RPRD2NCBP1	9	0.36969	0.67162	0.999999	2462	2	0.90825	0.010029	0.051901	0.237293	946	6	0.90825
CCNHZC3H3	9	0.37013	0.67211	0.999999	2463	4	-0.18323	0.59231	0.8317	0.999999	2103	3	-0.18323
CDK12CD81	9	0.37145	0.67353	0.999999	2464	5	-0.41904	0.99553	0.99548	0.999999	3224	1	-0.41904
PAN3BCL2L1	9	0.37269	0.67477	0.999999	2465	5	-0.42134	0.89675	0.9648	0.999999	2638	2	-0.42134
TAF4PAF1	9	0.37365	0.67576	0.999999	2466	3	0.2672	0.29115	0.58783	0.999999	1702	5	0.2672
CDK20EXOSC5	9	0.37502	0.67708	0.999999	2467	3	0.35238	0.17171	0.43696	0.999999	1521	6	0.35238
MTAPRBM27	9	0.37621	0.67846	0.999999	2468	4	-0.008546	0.14608	0.39101	0.999999	1455	3	-0.008546
CCNT1SRRT	9	0.37649	0.67875	0.999999	2469	3	0.015566	0.81599	0.9355	0.999999	2467	3	0.015566
CCNL2ZC3H18	9	0.37694	0.67917	0.999999	2470	5	-0.1969	0.9588	0.98331	0.999999	2824	2	-0.1969
CDK8SF3B1	9	0.37782	0.68009	0.999999	2471	4	-0.1714	0.36602	0.66815	0.999999	1818	4	-0.1714
CDK12BRCA2	9	0.3785	0.68073	0.999999	2472	4	0.042242	0.82855	0.94064	0.999999	2494	3	0.042242
DXOPTBP1	9	0.37895	0.68128	0.999999	2473	3	0.095102	0.62402	0.85135	0.999999	2162	4	0.095102
C17orf85ZFC3H1	9	0.37951	0.68189	0.999999	2474	5	-0.21316	0.79395	0.9265	0.999999	2413	3	-0.21316
PAN2BCL2L1	9	0.37956	0.68192	0.999999	2475	5	-0.28064	0.9967	0.99659	0.999999	3300	0	-0.28064
MCL1NXF1	9	0.3811	0.68349	0.999999	2476	5	-0.21387	0.099148	0.30026	0.984006	1318	3	-0.21387
CSTF3EXOSC4	9	0.38174	0.68417	0.999999	2477	5	-0.15756	0.85828	0.95367	0.999999	2575	3	-0.15756
